date,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-29,11001.0,-40.23913043478261,-20.336633663366335,2.7846153846153845,-38.872727272727275,-47.048780487804876,18.74137931034483
2020-04-30,11001.0,-41.41489361702128,-20.16504854368932,-2.1641791044776117,-40.09090909090909,-47.33606557377049,19.448275862068964
2020-05-01,11001.0,-41.08247422680412,-14.510204081632653,15.833333333333334,-37.054545454545455,-44.99180327868852,18.655172413793103
2020-05-02,11001.0,-44.7029702970297,-16.03960396039604,27.386666666666667,-31.89090909090909,-32.79047619047619,9.555555555555555
2020-05-03,11001.0,-51.9375,-35.90243902439025,14.468354430379748,-38.78181818181818,-37.744680851063826,7.846153846153846
2020-05-04,11001.0,-32.391304347826086,-12.145833333333334,10.64516129032258,-37.78181818181818,-39.735537190082646,15.931034482758621
2020-05-05,11001.0,-33.34782608695652,-13.05,11.0,-35.67272727272727,-43.122950819672134,17.03448275862069
2020-05-06,11001.0,-34.0,-13.193877551020408,15.682539682539682,-35.18181818181818,-42.27049180327869,17.120689655172413
2020-05-07,11001.0,-34.308510638297875,-11.70103092783505,23.936507936507937,-35.763636363636365,-42.85245901639344,17.29310344827586
2020-05-08,11001.0,-36.87755102040816,-9.092783505154639,6.6,-36.56363636363636,-40.59016393442623,18.17241379310345
2020-05-09,11001.0,-38.79207920792079,-0.41836734693877553,7.217391304347826,-32.27272727272727,-29.295238095238094,9.277777777777779
2020-05-10,11001.0,-46.0,-32.92929292929293,8.5,-35.07272727272727,-31.074468085106382,6.038461538461538
2020-05-11,11001.0,-34.06666666666667,-17.696969696969695,3.5714285714285716,-36.527272727272724,-37.66115702479339,15.672413793103448
2020-05-12,11001.0,-32.65934065934066,-14.77,17.285714285714285,-34.054545454545455,-39.90163934426229,16.396551724137932
2020-05-13,11001.0,-31.666666666666668,-14.198019801980198,22.238095238095237,-32.85454545454545,-39.40163934426229,16.189655172413794
2020-05-14,11001.0,-32.26881720430107,-13.25,25.640625,-34.50909090909091,-39.885245901639344,16.051724137931036
2020-05-15,11001.0,-34.04040404040404,-12.39795918367347,33.28125,-33.81818181818182,-38.09016393442623,16.32758620689655
2020-05-16,11001.0,-38.1078431372549,-10.5,36.91304347826087,-29.418181818181818,-27.4,8.11111111111111
2020-05-17,11001.0,-45.371134020618555,-37.95,18.805194805194805,-34.29090909090909,-31.22340425531915,6.826923076923077
2020-05-18,11001.0,-25.788888888888888,-9.210526315789474,19.704918032786885,-34.69090909090909,-33.51239669421488,14.137931034482758
2020-05-19,11001.0,-27.054347826086957,-10.051546391752577,29.661290322580644,-32.38181818181818,-37.114754098360656,14.982758620689655
2020-05-20,11001.0,-26.142857142857142,-9.294736842105262,34.435483870967744,-29.436363636363637,-37.09090909090909,14.775862068965518
2020-05-21,11001.0,-26.88659793814433,-9.707070707070708,42.67741935483871,-28.87272727272727,-37.86776859504132,15.017241379310345
2020-05-22,11001.0,-29.737373737373737,-8.13265306122449,49.92063492063492,-27.509090909090908,-36.049586776859506,14.741379310344827
2020-05-23,11001.0,-34.801980198019805,-7.696969696969697,58.53030303030303,-24.09090909090909,-24.066666666666666,6.763636363636364
2020-05-24,11001.0,-38.697916666666664,-32.07142857142857,70.16216216216216,-29.072727272727274,-29.24468085106383,4.461538461538462
2020-05-25,11001.0,-28.133333333333333,-13.76530612244898,86.81666666666666,-39.654545454545456,-56.68852459016394,19.448275862068964
2020-05-26,11001.0,-24.097826086956523,-11.212121212121213,45.049180327868854,-30.09090909090909,-34.47107438016529,13.716666666666667
2020-05-27,11001.0,-23.49462365591398,-10.927835051546392,49.56666666666667,-28.01818181818182,-34.099173553719005,13.833333333333334
2020-05-28,11001.0,-24.96808510638298,-11.81,40.806451612903224,-28.254545454545454,-34.614754098360656,14.466666666666667
2020-05-29,11001.0,-26.26530612244898,-9.216494845360824,53.95161290322581,-26.87272727272727,-31.429752066115704,14.084745762711865
2020-05-30,11001.0,-28.34313725490196,-8.020408163265307,64.32835820895522,-20.254545454545454,-14.951456310679612,5.872727272727273
2020-05-31,11001.0,-33.8,-29.8125,63.763888888888886,-22.854545454545455,-20.085106382978722,4.433962264150943
2020-06-01,11001.0,-17.144444444444446,-6.447916666666667,51.53333333333333,-26.345454545454544,-28.576271186440678,11.433333333333334
2020-06-02,11001.0,-18.813186813186814,-9.242424242424242,57.564516129032256,-25.654545454545456,-31.85123966942149,12.516666666666667
2020-06-03,11001.0,-17.01098901098901,-7.48,56.16949152542373,-24.78181818181818,-31.958677685950413,12.366666666666667
2020-06-04,11001.0,-18.956521739130434,-6.704081632653061,60.83870967741935,-25.12727272727273,-32.13223140495868,12.583333333333334
2020-06-05,11001.0,-21.918367346938776,-7.295918367346939,66.53333333333333,-24.745454545454546,-30.56198347107438,12.466666666666667
2020-06-06,11001.0,-23.96969696969697,-5.888888888888889,69.37878787878788,-18.8,-14.702970297029703,5.090909090909091
2020-06-07,11001.0,-30.36082474226804,-28.391752577319586,72.82608695652173,-20.927272727272726,-20.43010752688172,3.9056603773584904
2020-06-08,11001.0,-15.71111111111111,-5.697916666666667,58.45,-25.945454545454545,-27.838983050847457,11.116666666666667
2020-06-09,11001.0,-17.593406593406595,-9.484848484848484,50.63934426229508,-25.70909090909091,-31.15702479338843,12.316666666666666
2020-06-10,11001.0,-15.827956989247312,-7.721649484536083,61.66101694915254,-23.4,-31.24793388429752,11.733333333333333
2020-06-11,11001.0,-17.41304347826087,-8.595959595959595,69.6774193548387,-23.272727272727273,-31.677685950413224,12.033333333333333
2020-06-12,11001.0,-17.6734693877551,-5.224489795918367,91.01666666666667,-20.836363636363636,-29.416666666666668,10.916666666666666
2020-06-13,11001.0,-18.183673469387756,-2.7346938775510203,102.66129032258064,-13.309090909090909,-11.26,3.581818181818182
2020-06-14,11001.0,-25.33684210526316,-24.50526315789474,93.05970149253731,-15.709090909090909,-17.763440860215052,2.6226415094339623
2020-06-15,11001.0,-9.685393258426966,-3.0638297872340425,73.45,-22.072727272727274,-26.14406779661017,9.933333333333334
2020-06-16,11001.0,-9.219780219780219,-2.6315789473684212,83.7457627118644,-21.927272727272726,-29.388429752066116,10.967213114754099
2020-06-17,11001.0,-9.5,-4.3052631578947365,82.12068965517241,-20.745454545454546,-29.74380165289256,10.688524590163935
2020-06-18,11001.0,-9.612903225806452,-2.3297872340425534,82.19354838709677,-20.254545454545454,-30.223140495867767,10.62295081967213
2020-06-19,11001.0,-11.515463917525773,-0.8229166666666666,90.44067796610169,-18.654545454545456,-28.4,8.80327868852459
2020-06-20,11001.0,-12.676767676767676,6.5625,103.53333333333333,-12.690909090909091,-11.02,2.981818181818182
2020-06-21,11001.0,-24.645833333333332,-16.144444444444446,100.015625,-14.218181818181819,-14.032608695652174,1.1481481481481481
2020-06-22,11001.0,-12.831460674157304,-8.083333333333334,72.73333333333333,-21.418181818181818,-30.177966101694917,10.116666666666667
2020-06-23,11001.0,-12.362637362637363,-7.092783505154639,85.8360655737705,-20.563636363636363,-31.793388429752067,10.766666666666667
2020-06-24,11001.0,-10.923076923076923,-7.412371134020619,85.27118644067797,-19.272727272727273,-29.917355371900825,10.475409836065573
2020-06-25,11001.0,-10.384615384615385,-5.21875,91.44262295081967,-18.21818181818182,-29.74380165289256,10.508196721311476
2020-06-26,11001.0,-13.68041237113402,-6.453608247422681,91.37931034482759,-17.472727272727273,-28.35,10.229508196721312
2020-06-27,11001.0,-14.21,-6.424242424242424,99.6,-9.218181818181819,-12.656862745098039,3.4727272727272727
